DEPTH,VP,VS,RHO_OLD,GR,NPHI,RHO,SW,SWX,VPVS,IP,IS,VSH,RHOm, RHOfluid,PHI,LFC
2185.4648,2502.9,1118.8,2.0061,80.9366,0.3139,2.23507200000002,0.991162729658797,1.0,2.23712906685735,5594.16170880006,2500.59855360002,0.369484741463127,2.7091175586341,1.08726044619423,0.292285648962588,0.0
2185.6172,2644.4,1123.8,1.9683,84.7465,0.4072,2.25537600000002,0.995199999999987,1.0,2.35308773803168,5964.11629440005,2534.59154880002,0.412708281098792,2.71603332497581,1.088512,0.283042266731979,0.0
2185.7695,2680.1,1188.5,1.9683,91.209,0.4755,2.24949000000001,0.938759842519731,1.0,2.25502734539335,6028.85814900002,2673.51886500001,0.486025723786391,2.72776411580582,1.07101555118112,0.288682378254637,0.0
2185.9221,2678.1,1207.1,2.0414,87.5113,0.4773,2.21450800000015,0.791296126067316,1.0,2.2186231463839,5930.67387480042,2673.13260680019,0.44407509975143,2.72105201596023,1.02530179908087,0.298713814639666,0.0
2186.0745,2754.7,1231.3,2.0862,80.781,0.3894,2.16803999999998,0.678694881889716,0.997753937007863,2.23722894501746,5972.29978799995,2669.50765199998,0.36771945030921,2.70883511204947,0.990395413385812,0.314701244664005,0.0
2186.2268,2757.9,1284.3,2.102,71.9886,0.332,2.154784,0.670214707813518,0.987232435981619,2.14739546834852,5942.6787936,2767.3890912,0.267969155054054,2.69287506480865,0.987766559422191,0.315575849342615,0.0
2186.3792,2805.9,1284.3,2.1188,63.1792,0.3088,2.14916799999999,0.712265399737806,0.974679554390565,2.1847699135716,6030.35049119997,2760.17646239999,0.168025993798791,2.67688415900781,1.00080227391872,0.314851060501598,0.0
2186.5315,2826.5,1310.4,2.1338,63.4641,0.3029,2.154945,0.766625984252,0.979102362204735,2.15697496947497,6090.95204250001,2823.839928,0.171258201059402,2.6774013121695,1.01765405511812,0.314780645034877,0.0
2186.6841,2822.9,1340.1,2.1572,66.9263,0.2907,2.16625099999999,0.832682862770824,0.993204202232434,2.10648459070219,6115.10994789998,2902.99296509999,0.210537063739944,2.68368593019839,1.03813168745896,0.314444165229704,0.0
2186.8364,2827.4,1333.8,2.1793,73.8985,0.2955,2.18082,0.927633617859546,1.0,2.11980806717649,6166.050468,2908.777716,0.289637082913093,2.69634193326609,1.06756642153646,0.316508892449304,0.0
2186.9888,2812.2,1258.4,2.1843,80.7643,0.3184,2.178672,0.973668414154632,1.0,2.23474253019708,6126.86139839999,2741.64084479999,0.367529987826752,2.70880479805228,1.08183720838794,0.325841031757526,0.0
2187.1411,2769.6,1258.4,2.1721,86.2562,0.3241,2.16665700000001,0.94292519685049,1.0,2.20089001907184,6000.77322720002,2726.52116880001,0.429835916414145,2.71877374662626,1.07230681102365,0.335334244914053,0.0
2187.2937,2735.1,1249.0,2.1589,86.9117,0.3345,2.16649600000002,0.922049244911375,1.0,2.18983186549239,5925.58320960005,2705.95350400002,0.43727260247708,2.71996361639633,1.06583526592253,0.334597745234087,0.0
2187.446,2705.0,1253.6,2.1752,88.6743,0.3402,2.18120999999998,0.954291338582694,1.0,2.15778557753669,5900.17304999995,2734.36485599998,0.45726940317049,2.72316310450728,1.07583031496063,0.328988233553249,0.0
2187.5984,2682.7,1150.7,2.2024,90.4893,0.3338,2.20178399999999,0.981080000000004,1.0,2.33136351785869,5906.72593679998,2533.59284879999,0.477860684946582,2.72645770959145,1.0841348,0.319470492999443,0.0
2187.7507,2740.1,1189.1,2.2071,91.9682,0.3382,2.20192999999998,0.934488188976327,1.0,2.30434782608696,6033.50839299995,2618.31496299998,0.494638892449977,2.729142222792,1.06969133858266,0.317702818329094,0.0
2187.9033,2659.9,1189.1,2.1869,90.1064,0.3498,2.18676900000001,0.873271175311889,1.0,2.23690185854848,5816.58686310003,2600.28701790001,0.47351666192065,2.7257626659073,1.05071406434669,0.321777926565905,0.0
2188.0557,2819.4,1257.3,2.1795,86.3953,0.369,2.18724099999999,0.895578740157326,1.0,2.24242424242424,6166.70727539998,2750.01810929999,0.43141401409737,2.71902624225558,1.05762940944877,0.320083216576966,0.0
2188.208,2872.1,1262.7,2.2059,85.219,0.3792,2.20624000000001,0.981651346027597,1.0,2.27457036509068,6336.54190400002,2785.81924800001,0.418068821395873,2.71689101142334,1.08431191726856,0.312787915300181,0.0
2188.3604,2867.4,1333.9,2.2087,80.3024,0.357,2.19994000000002,1.0,1.0,2.14963640452808,6308.10795600004,2934.49996600002,0.362289705153266,2.70796635282452,1.09,0.313990678444971,0.0
2188.5127,2878.2,1345.0,2.1792,77.2125,0.3427,2.17696799999996,1.0,1.0,2.13992565055762,6265.74929759989,2928.02195999995,0.327234607875059,2.70235753726001,1.09,0.325851757515816,0.0
2188.6653,2839.3,1265.6,2.1634,70.6721,0.3034,2.1607145,1.0,1.0,2.24344184576485,6134.91667984999,2734.60027119999,0.253033385104618,2.69048534161674,1.09,0.331006369031529,0.0
2188.8176,2787.9,1265.6,2.1561,69.7622,0.2914,2.15881599999995,1.0,1.0,2.20282869785082,6018.56312639986,2732.19752959994,0.242710516075381,2.68883368257206,1.09,0.331502699967807,0.0
2188.97,2775.9,1210.4,2.1716,68.8362,0.2901,2.1727,0.993270642201861,1.0,2.29337409120952,6031.19792999999,2629.83608,0.232204991598984,2.68715279865584,1.08791389908258,0.321686021264938,0.0
2189.1223,2775.3,1198.9,2.1739,70.3865,0.3032,2.173331,0.958909448818858,1.0,2.3148719659688,6031.64552429999,2605.6065359,0.249793236302827,2.68996691780845,1.07726192913385,0.320353642753378,0.0
2189.2749,2736.1,1181.9,2.1712,71.1412,0.3408,2.1721235,0.916,1.0,2.31500126914291,5943.14710835,2567.23276465,0.258355352201679,2.69133685635227,1.06396,0.319049244387115,0.0
2189.4272,2863.9,1225.6,2.1744,70.8976,0.3524,2.175904,0.923685039370086,1.0,2.33673302872063,6231.5714656,2666.7879424,0.255591695870739,2.69089467133932,1.06634236220473,0.317004671652374,0.0
2189.5796,2952.6,1227.4,2.1812,67.3634,0.3465,2.184582,0.959225213394602,1.0,2.40557275541796,6450.19681320001,2681.3559468,0.215495988954451,2.68447935823271,1.07735981615233,0.311051757597073,0.0
2189.7319,2998.7,1290.9,2.1902,65.7384,0.3178,2.18553399999996,1.0,1.0,2.3229529785421,6553.76080579988,2821.30584059995,0.197060268356022,2.68152964293696,1.09,0.31164712836998,1.0
2189.8845,2971.4,1293.2,2.176,63.0495,0.3015,2.1654375,1.0,1.0,2.29771110423755,6434.3809875,2800.343775,0.166554539668565,2.67664872634697,1.09,0.322195592419478,1.0
2190.0369,2936.5,1286.1,2.151,65.8043,0.2993,2.149155,1.0,1.0,2.28325946660446,6310.99365749999,2764.02824549999,0.197807907732906,2.68164926523726,1.09,0.334555028464698,1.0
2190.1892,2925.4,1307.7,2.1465,62.906,0.2989,2.146446,0.994232435981656,1.0,2.23705742907395,6279.2131284,2806.9074342,0.164926523726489,2.67638824379624,1.08821205515431,0.333679756431433,1.0
2190.3416,2938.1,1307.7,2.1473,62.3838,0.3021,2.15573600000001,0.986806684141573,1.0,2.24676913665214,6333.76794160003,2819.05596720002,0.159002134005566,2.67544034144089,1.08591007208389,0.326954667966852,1.0
2190.4939,2977.7,1301.4,2.168,61.9183,0.2974,2.18020699999999,0.997956692913388,1.0,2.28807438143538,6492.00238389997,2837.32138979999,0.153721009120293,2.67459536145925,1.08936657480315,0.311871930172379,1.0
2190.6465,3077.8,1277.3,2.1938,64.404,0.2857,2.20051,1.0,1.0,2.40961402959367,6772.72967799998,2810.71142299999,0.181921421853533,2.67910742749656,1.09,0.301173740186048,1.0
2190.7988,2916.9,1303.5,2.2077,65.9605,0.2861,2.204048,1.0,1.0,2.23774453394707,6428.98761119999,2872.976568,0.199580005922121,2.68193280094754,1.09,0.300191566291679,1.0
2190.9512,2827.9,1178.1,2.1999,63.4088,0.3001,2.19872,1.0,1.0,2.40039045921399,6217.76028800001,2590.312032,0.170630819306114,2.67730093108898,1.09,0.301506111232886,1.0
2191.1035,2708.2,1121.9,2.1946,61.782,0.3037,2.19528000000002,0.991070866141714,1.0,2.41394063642036,5945.25729600006,2462.88463200002,0.152174677601791,2.67434794841629,1.08723196850393,0.30184810340245,1.0
2191.2561,2705.2,1121.9,2.2033,63.7809,0.3023,2.20552450000001,0.967834537097824,1.0,2.41126660130136,5966.38487740002,2474.37793655001,0.174852315696683,2.67797637051147,1.08002870650033,0.295661667244796,1.0
2191.4084,2773.3,1376.6,2.212,69.0557,0.2814,2.21418399999993,0.968286089238826,1.0,2.01460119134098,6140.5964871998,3048.0456943999,0.234695232012126,2.68755123712194,1.08016868766404,0.294495692566563,0.0
2191.5608,2797.7,1485.7,2.1536,76.5267,0.3376,2.24408000000003,0.977426132632937,1.0,1.88308541428283,6278.26261600007,3334.02965600004,0.319454166529581,2.70111266664473,1.08300210111621,0.282448354507485,0.0
2191.7131,2915.5,1454.0,2.1064,81.6428,0.3614,2.258524,0.969390563564894,1.0,2.00515818431912,6584.72672200001,3283.89389600001,0.377496622008733,2.7103994595214,1.08051107470512,0.277243192681767,0.0
2191.8655,2993.9,1410.0,2.0897,83.8618,0.4029,2.24759000000005,0.980215364412338,0.999680892974393,2.12333333333333,6729.05970100016,3169.10190000007,0.402671307552065,2.71442740920833,1.08386676296782,0.286304842622468,0.0
2192.0181,2996.2,1407.3,2.1633,80.0698,0.3524,2.21419900000004,0.929657480314996,0.999320866141731,2.12904142684573,6634.18304380013,3116.04225270006,0.359650844469454,2.70754413511511,1.06819381889765,0.300939421083215,0.0
2192.1704,2966.2,1416.4,2.1969,75.8648,0.3354,2.196648,0.93571109652001,1.0,2.09418243434058,6515.6972976,3111.3322272,0.311944872090134,2.69991117953442,1.0700704399212,0.308780586533781,0.0
2192.3228,2967.7,1397.4,2.1956,71.3027,0.3089,2.18824800000008,0.982795543905648,1.0,2.12372978388436,6494.06358960025,3057.85775520012,0.260187579202692,2.69163001267243,1.08466661861075,0.313250453950929,0.0
2192.4751,2975.4,1348.9,2.1625,68.6803,0.3094,2.1631265,0.982059055118122,1.0,2.20579731633183,6436.1665881,2917.84133585,0.230436296927418,2.68686980750839,1.08443830708662,0.32684286808549,0.0
2192.6277,2997.9,1372.4,2.1653,66.231,0.3091,2.16666200000001,0.996281680892974,1.0,2.18442145147187,6495.43600980002,2973.52692880001,0.202648844335582,2.68242381509369,1.08884732107682,0.323650491225321,0.0
2192.78,2987.7,1372.4,2.171,64.6994,0.2964,2.17340000000001,0.999320420223244,1.0,2.17698921597202,6493.46718000002,2982.77416000001,0.185272752231857,2.6796436403571,1.08978933026921,0.318421403234805,1.0
2192.9324,2993.1,1372.7,2.1771,64.3816,0.2823,2.177,0.998397771952809,1.0,2.18044729365484,6515.9787,2988.3679,0.181667292535746,2.67906676680572,1.08950330930537,0.315851980892439,1.0
2193.0847,2984.0,1383.3,2.1773,63.9527,0.2701,2.174459,0.987665354330716,1.0,2.15716041350394,6488.585656,3007.9291347,0.176801396803643,2.67828822348858,1.08617625984252,0.316453387068817,1.0
2193.2373,2973.7,1389.7,2.1705,64.1109,0.2733,2.171373,0.976485883125379,1.0,2.13981434842052,6457.01189009999,3017.5570581,0.178596185110518,2.67857538961768,1.08271062376887,0.317822913615059,1.0
2193.3896,3014.0,1430.2,2.1722,64.4679,0.299,2.172896,0.99048293963255,1.0,2.10739756677388,6549.108544,3107.6758592,0.182646371112757,2.67922341937804,1.08704971128609,0.318010162336383,1.0
2193.542,3025.5,1430.2,2.1737,64.033,0.3029,2.17694,1.0,1.0,2.11543840022375,6586.33196999999,3113.459588,0.177712405027676,2.67843398480443,1.09,0.315715975358067,1.0
2193.6943,3027.7,1434.3,2.1809,64.0055,0.309,2.1843005,0.988487549148085,1.0,2.11092518998815,6613.40662385001,3132.94220715,0.177400415909857,2.67838406654558,1.08643114023591,0.310363176184434,1.0
2193.8467,3021.1,1359.8,2.1877,65.0655,0.3009,2.19967499999998,0.975487852921869,1.0,2.22172378290925,6645.43814249994,2991.11806499997,0.189426178269447,2.68030818852311,1.08240123440578,0.300789221352772,1.0
2193.9993,2967.5,1358.9,2.2126,71.1393,0.3046,2.23137049999999,0.99647047244096,1.0,2.18375156376481,6621.59195874997,3032.20937244999,0.258333796589902,2.69133340745438,1.0889058464567,0.287041310727342,0.0
2194.1516,3031.5,1318.2,2.2501,77.2086,0.301,2.25851400000003,0.981309914642136,1.0,2.29972690031862,6846.68519100008,2977.17315480004,0.327190362145623,2.7023504579433,1.08420607353906,0.274287302308121,0.0
2194.304,2994.4,1317.7,2.2829,85.0712,0.2936,2.28355999999999,0.976215596330302,1.0,2.27244441071564,6837.89206399996,3009.04701199998,0.416392021700829,2.71662272347213,1.08262683486239,0.265032933369625,0.0
2194.4563,2959.4,1317.7,2.2967,87.8163,0.2942,2.29221450000002,0.992665354330763,1.0,2.24588297791607,6783.57959130005,3020.45104665002,0.44753534269452,2.72160565483112,1.08772625984254,0.262804682002924,0.0
2194.6089,2909.9,1283.5,2.28,88.3201,0.324,2.27813099999994,0.95777478660534,1.0,2.26716010907674,6629.13339689983,2923.98113849993,0.453250983332974,2.72252015733328,1.07691018384766,0.27004525038947,0.0
2194.7612,2889.5,1203.9,2.2592,86.2347,0.3498,2.258082,0.911232435981619,1.0,2.4001162887283,6524.727939,2718.5049198,0.429591997649304,2.71873471962389,1.0624820551543,0.278129496486825,0.0
2194.9136,2844.0,1195.6,2.2557,85.6671,0.3571,2.25681599999999,0.901243119266046,1.0,2.37872198059552,6418.38470399996,2698.24920959998,0.423152542257508,2.7177044067612,1.05938536697247,0.27792505284142,0.0
2195.0659,2865.5,1219.2,2.2623,85.8101,0.3353,2.2629885,0.908232283464571,1.0,2.35031167979003,6484.59354675,2759.0355792,0.42477488567017,2.71796398170723,1.06155200787402,0.274675315618697,0.0
2195.2185,2815.9,1219.2,2.2652,83.8835,0.3245,2.26240999999999,0.929661851608655,1.0,2.30962926509186,6370.72031899998,2758.33027199999,0.402917495328672,2.71446679925259,1.06819517399868,0.274594296784333,0.0
2195.3708,2789.2,1232.5,2.2508,82.0922,0.3323,2.246398,0.976207349081376,1.0,2.26304259634888,6265.6533016,2768.685535,0.382595091446847,2.7112152146315,1.08262427821523,0.285410660367748,0.0
2195.5232,2803.4,1235.7,2.2376,79.8952,0.3406,2.23451999999998,1.0,1.0,2.2686736262847,6264.25336799995,2761.19636399998,0.35766999719777,2.70722719955164,1.09,0.292294861032953,0.0
2195.6755,2810.5,1252.4,2.2228,77.2838,0.3502,2.21507250000002,0.997441677588471,1.0,2.24409134461833,6225.46126125005,2774.15679900002,0.328043510569624,2.70248696169114,1.08920692005243,0.302126381726028,0.0
2195.8279,2815.2,1321.2,2.202,71.4346,0.3234,2.19976799999999,0.973172685489104,1.0,2.13079019073569,6192.78687359999,2906.33348159999,0.261683992462343,2.69186943879398,1.08168353250162,0.305617777966461,0.0
2195.9805,2837.6,1287.9,2.1943,70.0435,0.3297,2.19883000000001,0.940059055118146,1.0,2.20327665191397,6239.40000800002,2831.87315700001,0.245901881124204,2.68934430097987,1.07141830708663,0.303174745217816,0.0
2196.1328,2834.4,1287.9,2.2058,74.1065,0.3286,2.208296,0.962369665134598,1.0,2.20079198695551,6259.1941824,2844.0644184,0.291996855149692,2.69671949682395,1.07833459619173,0.301796869603237,0.0
2196.2852,2851.6,1240.3,2.2128,76.8219,0.3593,2.20703600000001,0.984088466579269,1.0,2.29912118035959,6293.58385760002,2737.38675080001,0.322803227896138,2.70164851646338,1.08506742463957,0.305962081930178,0.0
2196.4375,2852.3,1217.2,2.1988,77.4255,0.3394,2.19225000000001,0.997956692913388,1.0,2.34332895169241,6252.95467500003,2668.40670000001,0.329651105405807,2.70274417686493,1.08936657480315,0.316413328294966,0.0
2196.5901,2851.9,1183.1,2.1806,72.8416,0.3169,2.17199,1.0,1.0,2.41053165412898,6194.29828100001,2569.681369,0.277646490235875,2.69442343843774,1.09,0.325620672150266,0.0
2196.7424,2814.0,1208.3,2.1609,71.8723,0.3058,2.160152,1.0,1.0,2.3288918314988,6078.66772799999,2610.11166159999,0.266649724712147,2.69266395595394,1.09,0.332266757466935,0.0
2196.8948,2774.3,1208.3,2.1569,71.8849,0.3093,2.157104,1.0,1.0,2.29603575271042,5984.4536272,2606.4287632,0.266792672453403,2.69268682759254,1.09,0.334178092919789,0.0
2197.0471,2788.0,1200.4,2.1441,72.9305,0.3167,2.13693500000003,0.985968503937111,1.0,2.32255914695102,5957.77478000008,2565.17677400003,0.278655065965844,2.69458481055454,1.0856502362205,0.346595703424006,0.0
2197.1997,2757.1,1150.2,2.1286,73.0873,0.314,2.127006,0.947348653972403,0.97628890347992,2.39706138062946,5864.3682426,2446.4823012,0.280433971190358,2.69486943539046,1.07367808273145,0.35027539127881,0.0
2197.3521,2680.2,1110.0,2.125,76.0322,0.3123,2.12890749999999,0.935417322834678,0.947498031496172,2.4145945945946,5705.89788149999,2363.08732499999,0.313844034938243,2.70021504559012,1.06997937007875,0.35044475726549,0.0
2197.5044,2662.8,1103.6,2.1401,79.0299,0.2988,2.14043999999998,0.955408404464867,0.995242941562704,2.41283073577383,5699.56363199995,2362.18958399998,0.347853117792342,2.70565649884677,1.07617660538411,0.346869268601837,0.0
2197.6567,2658.2,1103.6,2.1498,83.3926,0.3328,2.1508505,0.966441677588463,1.0,2.40866255889815,5717.3907991,2373.6786118,0.397348205949122,2.71357571295186,1.07959692005242,0.344389544954451,0.0
2197.8091,2645.4,1115.3,2.1533,82.3847,0.3409,2.15563899999993,0.973445173998691,1.0,2.37191786963149,5702.52741059982,2404.18417669993,0.385913521154564,2.71174616338473,1.08176800393959,0.341174610323676,0.0
2197.9617,2623.6,1106.0,2.1817,83.366,0.3675,2.18847849999998,1.0,1.0,2.37215189873418,5741.69219259995,2420.45722099998,0.397046427384249,2.71352742838148,1.09,0.323400097345402,0.0
2198.114,2636.6,1092.9,2.2029,84.1841,0.3325,2.20664000000004,1.0,1.0,2.41248055631805,5818.02702400009,2411.63685600004,0.406327820012911,2.71501245120207,1.09,0.312842188271218,0.0
2198.2664,2743.2,1098.6,2.229,87.1518,0.3209,2.23597200000001,1.0,1.0,2.49699617695248,6133.71839040002,2456.43883920001,0.439996551102116,2.72039944817634,1.09,0.297121940711021,0.0
2198.4187,2727.6,1191.6,2.1771,89.969,0.3585,2.25,1.0,1.0,2.28902316213494,6137.1,2681.1,0.471957850837435,2.72551325613399,1.09,0.290742526451912,0.0
2198.5713,2933.5,1193.2,2.1436,91.525,0.3787,2.24643499999999,0.995514116874579,1.0,2.45851491786792,6589.91707249998,2680.44624199999,0.489610762376608,2.72833772198026,1.08860937623112,0.293891804230595,0.0
2198.7236,2924.3,1220.2,2.1249,92.1798,0.3902,2.23528000000002,0.967415627051884,1.0,2.39657433207671,6536.62930400006,2727.48865600002,0.497039506898363,2.72952632110374,1.07989884438608,0.299610868562365,0.0
2198.876,2904.9,1221.0,2.1783,89.7037,0.3392,2.21353999999999,0.925115989515056,1.0,2.37911547911548,6430.11234599998,2702.73233999999,0.468948006729889,2.72503168107678,1.06678595674967,0.308453490078706,0.0
2199.0283,2895.6,1306.2,2.2031,86.7917,0.3222,2.21064099999999,0.944830708661469,1.0,2.21681212677997,6401.13207959998,2887.53927419999,0.435911195417504,2.7197457912668,1.07289751968506,0.30913885635489,0.0
2199.1809,2861.9,1217.7,2.2295,84.1397,0.3254,2.22676400000001,1.0,1.0,2.35025047220169,6372.77589160002,2711.53052280001,0.405824099400867,2.71493185590414,1.09,0.300423586460188,0.0
