DEPTH,VP,VS,RHO_OLD,GR,NPHI,RHO,SW,SWX,VPVS,IP,IS,VSH,RHOm,RHOf,PHI
2036.7224,2221.7,836.3,2.2145,84.2481,0.4597,2.22943199999999,1,1,2.65658256606481,4953.12907439999,1864.4739816,0.407053903778018,2.71512862460448,1.09,0.29886657415975
2036.8748,2223.6,839.6,2.1915,85.7732,0.4672,2.224,1,1,2.64840400190567,4945.2864,1867.2704,0.42435625299935,2.7178970004799,1.09,0.303395731016334
2037.0272,2234.4,840.7,2.1573,86.0448,0.4676,2.224272,1,1,2.65778517901749,4969.9133568,1869.9454704,0.427437570977524,2.71839001135641,1.09,0.303439598566941
2037.1796,2249.4,841.8,2.1555,85.1664,0.4703,2.225796,1,1,2.67213114754098,5006.7055224,1873.6750728,0.417472071301426,2.71679553140823,1.09,0.301820064002264
2037.332,2268.1,865.8,2.1916,89.208,0.4708,2.22924000000001,1,0.978239999999976,2.61965811965812,5056.13924400002,1930.07599200001,0.463324261067956,2.72413188177087,1.09,0.30284696559164
2037.4844,2259,828.7,2.2338,89.8444,0.482,2.228936,1,0.941273145108351,2.72595631712321,5035.166424,1847.1192632,0.470544256507242,2.72528708104116,1.09,0.303525348420867
2037.6368,2258.9,858.2,2.222,90.75,0.4733,2.224944,1,0.973479999999995,2.63213703099511,5025.92600160001,1909.4469408,0.480818341783511,2.72693093468536,1.09,0.30666347861637
2037.7892,2264.4,869,2.2302,86.7141,0.4715,2.22777,1,1,2.60575373993096,5044.56238800001,1935.93213,0.435030818852311,2.71960493101637,1.09,0.301812372836657
2037.9417,2263.9,903.5,2.2251,86.1634,0.4969,2.2268765,1,1,2.50570005534034,5041.42570835,2011.98291775,0.428783094954739,2.71860529519276,1.09,0.301932455116178
2038.094,2261.2,903.5,2.2341,86.2448,0.4993,2.23373000000001,1,1,2.5027116768124,5050.91027600002,2018.175055,0.429706582743485,2.71875305323896,1.09,0.297787962560947
2038.2465,2251.2,897.4,2.219,87.1528,0.4706,2.22086,1,1,2.50858034321373,4999.600032,1992.999764,0.440007896160946,2.72040126338575,1.09,0.306391607148529
2038.3988,2260.6,876.5,2.2232,87.0657,0.436,2.230904,1,1,2.57912150598973,5043.18158239999,1955.387356,0.43901974153687,2.7202431586459,1.09,0.300163295303968
2038.5511,2266.6,859.5,2.2393,87.2144,0.4323,2.2402775,1,1,2.63711460151251,5077.81298149999,1925.51851125,0.440706751784861,2.72051308028558,1.09,0.294530345136188
2038.7036,2275.9,910.8,2.2437,86.3498,0.4479,2.24382,1,1,2.4987922705314,5106.709938,2043.671256,0.430897813920614,2.7189436502273,1.09,0.291675927624016
2038.856,2293.5,912.1,2.2388,82.3451,0.4492,2.2348,1,1,2.51452691590834,5125.5138,2038.36108,0.385464256824904,2.71167428109198,1.09,0.294062924134725
2039.0084,2314.5,913.7,2.2236,81.6929,0.468,2.22442,1,1,2.5331071467659,5148.42008999999,2032.452554,0.378065009456106,2.71049040151298,1.09,0.299952656960608
2039.1608,2300.1,908,2.2292,80.504,0.4535,2.23568800000002,1,0.986569927774112,2.53314977973568,5142.30596880005,2030.00470400002,0.364576869013354,2.70833229904214,1.09,0.292056396156627
2039.3132,2300.9,935.1,2.2506,83.8418,0.4509,2.25284800000001,1,0.971440000000015,2.46059245000535,5183.57796320002,2106.63816480001,0.402444406375469,2.71439110502008,1.09,0.284132992106209
2039.4656,2318.4,961.4,2.2646,85.0785,0.4583,2.264016,1,1,2.41148325358852,5248.8946944,2176.6249824,0.416474840630286,2.71663597450085,1.09,0.278255234481542
2039.618,2333.8,968.6,2.2618,87.9488,0.4779,2.26146,1,1,2.40945694817262,5277.795348,2190.450156,0.449038562989468,2.72184617007832,1.09,0.282125961699086
2039.7704,2343.7,968.6,2.2585,90.6691,0.4715,2.258296,1,0.986569927774112,2.41967788560809,5292.7683352,2187.3855056,0.47990052652418,2.72678408424387,1.09,0.286224731015938
2039.9229,2339.5,971.5,2.257,90.3369,0.4441,2.257,1,0.946769685039365,2.40813175501801,5280.2515,2192.6755,0.47613169798092,2.72618107167695,1.09,0.286753758369834
2040.0752,2316.3,979.5,2.2565,87.5366,0.437,2.262264,1,0.935808398950143,2.36477794793262,5240.0821032,2215.887588,0.444362129739824,2.72109794075837,1.09,0.281303733695501
2040.2275,2287,911.6,2.2714,83.5209,0.4427,2.271275,1,0.966195538057743,2.50877577885037,5194.405925,2070.49429,0.398803776996986,2.71380860431952,1.09,0.272528180440926
2040.38,2275.6,913.5,2.2717,79.5219,0.4624,2.272,1,0.981645669291347,2.49107827038861,5170.1632,2075.472,0.353434886736605,2.70654958187786,1.09,0.26881302420249
2040.5323,2276.1,913.5,2.2718,80.0584,0.4546,2.27006199999999,1,1,2.49162561576355,5166.88811819999,2073.70163699999,0.359521510798794,2.70752344172781,1.09,0.270451376742043
2040.6848,2281.8,919.9,2.2657,81.9903,0.4649,2.263032,1,1,2.48048700945755,5163.78641759999,2081.7631368,0.38143902995209,2.71103024479233,1.09,0.27636637023372
2040.8372,2288.8,931,2.2592,87.3532,0.47,2.257884,1,1,2.45843179377014,5167.8448992,2102.090004,0.442281445950438,2.72076503135207,1.09,0.283842872794674
2040.9896,2313.9,939,2.2563,87.4976,0.4819,2.25376,1,0.993919999999993,2.46421725239617,5214.97526399999,2116.28064,0.443919672445462,2.72102714759127,1.09,0.286486431744158
2041.142,2313.9,949.4,2.2514,89.8811,0.4728,2.25205,1,0.984837163493111,2.437223509585,5211.01849500001,2138.09627,0.470960620166296,2.72535369922661,1.09,0.289419774725455
2041.2944,2318.1,949.4,2.256,92.2942,0.4636,2.25586,1,0.995239999999999,2.44164735622498,5229.309066,2141.713484,0.498337381628493,2.72973398106056,1.09,0.288994426250813
2041.4468,2305.4,948,2.2562,96.7292,0.4617,2.253894,1,1,2.43185654008439,5196.12722760001,2136.691512,0.548652717538667,2.73778443480619,1.09,0.293661248756181
2041.5992,2285.9,929.6,2.2465,93.4186,0.4626,2.24703599999999,1,0.99103999999999,2.45901462994836,5136.49959239998,2088.84466559999,0.511093765776722,2.73177500252428,1.09,0.295253004692473
2041.7516,2281.7,913.4,2.2451,87.8551,0.4318,2.24371,1,0.948017728168058,2.49802934092402,5119.473107,2049.404714,0.447975530977116,2.72167608495634,1.09,0.292929515461476
2041.9041,2264.9,903.6,2.2396,83.0127,0.4338,2.240164,1,0.911759842519692,2.50652943780434,5073.74744359999,2024.2121904,0.39303821809968,2.71288611489595,1.09,0.291284835428062
2042.0564,2213.9,882.3,2.2442,83.7518,0.4321,2.244564,1,0.961251968503927,2.50923722089992,4969.2402396,1980.3788172,0.401423351080787,2.71422773617293,1.09,0.289161258432618
2042.2087,2229.9,882.3,2.2463,83.8395,0.4714,2.24808799999997,1,1,2.52737164229854,5013.01143119993,1983.48804239997,0.402418312740161,2.71438693003843,1.09,0.287061488501035
2042.3612,2257.8,937.2,2.2698,84.6964,0.4561,2.27,1,1,2.40909090909091,5125.206,2127.444,0.412139893651419,2.71594238298423,1.09,0.274267026710843
2042.5135,2281.8,972.8,2.2703,81.8486,0.4647,2.26892,1,1,2.34560032894737,5177.22165599999,2207.205376,0.379831435115907,2.71077302961855,1.09,0.272618695859308
2042.666,2326.9,950.3,2.1961,81.6569,0.4494,2.26068,1,1,2.44859518046933,5260.376292,2148.324204,0.377656587338234,2.71042505397412,1.09,0.277547581031971
2042.8184,2366.6,982.9,2.1557,78.524,0.4884,2.25652799999999,1,0.997761654629019,2.40777291687862,5340.29916479998,2217.94137119999,0.342113652530345,2.70473818440486,1.09,0.277574524919074
2042.9708,2389,982.9,2.1599,80.5329,0.4645,2.245752,1,0.983079999999989,2.43056262081595,5365.101528,2207.3496408,0.364904741213536,2.70838475859417,1.09,0.285860798019403
2043.1232,2384.4,987.9,2.2208,83.5572,0.454,2.239624,1,0.974151017728184,2.41360461585181,5340.15946560001,2212.5245496,0.399215602632507,2.7138744964212,1.09,0.292048737427912
2043.2756,2383.2,1014,2.2452,85.681,0.4267,2.246512,1,1,2.35029585798816,5353.88739839999,2277.963168,0.423310238575242,2.71772963817204,1.09,0.289493799904771
2043.428,2370.7,1012.6,2.2494,84.6171,0.4408,2.25096,1,0.987848982271816,2.34120086904997,5336.35087200001,2279.322096,0.411240230486215,2.71579843687779,1.09,0.285913940088707
2043.5804,2366.1,1010,2.2558,79.9291,0.4469,2.258412,1,0.962640000000001,2.34267326732673,5343.6286332,2280.99612,0.358054594692101,2.70728873515074,1.09,0.277548915907646
2043.7328,2341.5,1010,2.2623,79.8396,0.4294,2.260688,1,0.975511490479332,2.31831683168317,5293.400952,2283.29488,0.357039211926834,2.70712627390829,1.09,0.276068901428046
2043.8853,2332.9,984.4,2.2585,80.1735,0.4361,2.252029,1,1,2.36986997155628,5253.75845410001,2216.8973476,0.360827327070105,2.70773237233122,1.09,0.281692682995844
2044.0376,2334.1,954.1,2.2444,80.8294,0.4485,2.23610399999997,1,1,2.44638926737239,5219.29034639993,2133.46682639997,0.368268551156572,2.70892296818505,1.09,0.292057730649873
2044.1899,2349.7,956.4,2.2232,81.6113,0.4698,2.222101,1,1,2.45681723128398,5221.2707197,2125.2173964,0.377139252655595,2.7103422804249,1.09,0.301319842309408
2044.3424,2354,963.6,2.2213,81.8469,0.4681,2.216336,1,1,2.44292237442922,5217.254944,2135.6613696,0.379812148515896,2.71076994376254,1.09,0.305061150513895
2044.4948,2352.5,963.6,2.2104,83.3184,0.4623,2.21237,1,0.989112860892394,2.44136571191366,5204.600425,2131.839732,0.39650640258395,2.71344102441343,1.09,0.308647506671501
2044.6472,2385.6,972.7,2.2153,84.1662,0.4419,2.22019200000002,1,0.973680000000008,2.45255474452555,5296.49003520004,2159.58075840001,0.406124743459857,2.71497995895358,1.09,0.304488653061411
2044.7996,2382,987.2,2.2256,85.6327,0.4466,2.230482,1,0.993197636244259,2.41288492706645,5313.008124,2201.9318304,0.422762272233763,2.7176419635574,1.09,0.299304131046522
2044.952,2350.9,956.4,2.2346,86.2872,0.4557,2.2324,1,1,2.45807193642827,5248.14916,2135.06736,0.430187613237868,2.71883001811806,1.09,0.298637680241229
2045.1044,2348.7,935.2,2.2248,86.6093,0.4833,2.224736,1,0.991686145764939,2.51144140290847,5225.2374432,2080.5731072,0.433841856686948,2.71941469706991,1.09,0.303592877834886
2045.2568,2324.1,935.2,2.2188,83.806,0.4946,2.223544,1,0.980400000000007,2.4851368691189,5167.73861040001,2079.4583488,0.402038253269362,2.7143261205231,1.09,0.302145064542238
2045.4092,2296.1,943.1,2.2352,79.6237,0.4608,2.23214800000001,1,0.995918581746555,2.43463047396883,5125.23502280002,2105.13877880001,0.354589813725479,2.70673437019608,1.09,0.293546286232853
2045.5616,2315.2,913.9,2.2038,77.1005,0.4386,2.20092,1,1,2.53331874384506,5095.569984,2011.420788,0.325963961286121,2.70215423380578,1.09,0.310909603619329
2045.714,2334.7,923.9,2.119,75.9458,0.4542,2.19511999999999,1,1,2.52700508713064,5124.94666399998,2028.07136799999,0.312863821855348,2.70005821149686,1.09,0.313614879195844
2045.8665,2354.2,925.3,2.0691,76.3971,0.4593,2.20067,1,0.980748031496054,2.54425591699989,5180.81731399999,2036.279951,0.317983846905238,2.70087741550484,1.09,0.310518609728028
2046.0188,2388.1,948.2,2.1067,74.1555,0.4846,2.20025600000001,1,0.926871391076103,2.51856148491879,5254.43135360002,2086.28273920001,0.292552763032353,2.69680844208518,1.09,0.309030267130527
2046.1711,2392.8,982.3,2.1742,73.3321,0.4334,2.21462150000001,1,0.903793307086621,2.43591570803217,5299.14632520001,2175.42269945001,0.283211241591893,2.6953137986547,1.09,0.299438215168604
2046.3236,2484.4,1016.4,2.2232,74.8535,0.4335,2.22984399999999,1,0.930971128608915,2.44431326249508,5539.82443359997,2266.41344159999,0.300471614095555,2.69807545825529,1.09,0.291175053914024
2046.476,2496.3,1009.3,2.2517,78.5354,0.421,2.2558,1,0.977566929133868,2.47329832557218,5631.15354000001,2276.77894,0.342242986201005,2.70475887779216,1.09,0.278034624219569
2046.6284,2491.7,1009.3,2.2623,84.6433,0.442,2.26711200000002,1,1,2.46874071138413,5648.96297040005,2288.19614160002,0.411537471027556,2.71584599536441,1.09,0.276000307928189
2046.7808,2470,1021.2,2.2801,87.922,0.4271,2.28646399999999,1,1,2.41872307089698,5647.56607999999,2334.93703679999,0.44873451541283,2.72179752246605,1.09,0.266781580724648
2046.9332,2509.3,1029.6,2.2957,90.7744,0.4478,2.31293199999994,1,1,2.43716006216006,5803.84026759985,2381.39478719994,0.481095161218959,2.72697522579503,1.09,0.252931882700915
2047.0856,2492.6,1019.5,2.3473,83.3958,0.4064,2.36882800000002,1,1,2.44492398234429,5904.54067280006,2415.02014600002,0.397384510137377,2.71358152162198,1.09,0.212341368160893
2047.238,2430.1,1025.6,2.3981,73.6203,0.4165,2.38583999999999,1,1,2.36944227769111,5797.82978399997,2446.91750399999,0.286480887546642,2.69583694200746,1.09,0.19304384766485
2047.3904,2452.9,1025.6,2.366,65.8692,0.4058,2.33887999999999,1,1,2.39167316692668,5737.03875199998,2398.75532799999,0.19854420205096,2.68176707232815,1.09,0.215412844183695
2047.5428,2459.5,1087,2.3062,70.673,0.4406,2.28631200000001,1,0.985600000000005,2.26264949402024,5623.18436400002,2485.22114400001,0.253043595657565,2.69048697530521,1.09,0.252532498884052
2047.6952,2484.3,1103.1,2.2595,77.5891,0.4602,2.26,1,0.895523965856784,2.25210769649171,5614.518,2493.006,0.331507157030363,2.70304114512486,1.09,0.274662023633975
2047.8477,2522.6,1128,2.2596,83.0183,0.4398,2.265724,1,0.724078740157461,2.2363475177305,5715.5153624,2555.736672,0.393101750429127,2.71289628006866,1.09,0.275539654357788
2048,2530.2,1138.1,2.2724,79.9803,0.4183,2.286,1,0.641175968483248,2.22317898251472,5784.0372,2601.6966,0.358635461704187,2.70738167387267,1.09,0.260533231382368
2048.1523,2535.2,1138.1,2.3001,77.081,0.4082,2.30732200000003,1,0.767733944954258,2.22757226957209,5849.52273440008,2625.96316820003,0.32574273263894,2.70211883722223,1.09,0.244893135733379
2048.3047,2473.3,1089.9,2.3276,72.0264,0.4232,2.327906,1,0.987743926460934,2.26929076062024,5757.6099098,2537.1847494,0.26839799827782,2.69294367972445,1.09,0.227729572998598
2048.4573,2452,1081.9,2.3255,68.9256,0.4364,2.325427,1,1,2.26638321471485,5701.947004,2515.8794713,0.233219239858368,2.68731507837734,1.09,0.226560234280747
2048.6096,2405.9,1083.6,2.324,69.4508,0.4614,2.32476799999999,1,1,2.2202842377261,5593.15933119998,2519.11860479999,0.239177664755781,2.68826842636092,1.09,0.227433903070077
2048.762,2434.4,1079.6,2.3315,68.1078,0.4582,2.33044999999999,1,1,2.25490922563913,5673.24747999999,2515.95381999999,0.223941250747356,2.68583060011958,1.09,0.222693185663287
2048.9143,2404.8,1079.6,2.3266,70.8774,0.469,2.32342500000004,1,1,2.2274916635791,5587.3724400001,2508.36963000004,0.255362525682377,2.69085800410918,1.09,0.229522545513711
2049.0669,2415.7,1166.7,2.3021,71.4272,0.4339,2.29765150000001,1,1,2.07054084169024,5550.43672855002,2680.67000505001,0.261600039027002,2.69185600624432,1.09,0.246092348318221
2049.2192,2414,1027.8,2.2888,75.6682,0.4256,2.288424,1,1,2.34870597392489,5524.25553599999,2352.0421872,0.309714433524195,2.69955430936387,1.09,0.25543115070554
2049.3716,2424.6,1085.3,2.2857,76.4747,0.4295,2.29029599999999,1,1,2.23403667188796,5553.05168159998,2485.65824879999,0.318864223470431,2.70101827575527,1.09,0.254945758180631
2049.5239,2448.7,1089.9,2.2977,77.9354,0.4388,2.30015100000001,1,1,2.24671988255803,5632.37975370004,2506.93457490002,0.335435950903123,2.7036697521445,1.09,0.250062784908886
2049.6765,2465.5,1089.9,2.3073,73.3957,0.4254,2.3135025,1,1,2.26213414074686,5703.94041375,2521.48637475,0.283932787333469,2.69542924597336,1.09,0.237896965519521
2049.8289,2456.3,1096.4,2.3238,67.2483,0.4165,2.31764200000004,1,1,2.24033199562204,5692.8240446001,2541.06268880004,0.21419017268314,2.6842704276293,1.09,0.22996627251905
2049.9812,2436.9,1100,2.3025,66.4193,0.4198,2.29672199999999,1,1,2.21536363636364,5596.88184179998,2526.39419999999,0.204785118913234,2.68276561902612,1.09,0.242373149203315
2050.1335,2477,1236.1,2.2886,68.5051,0.4355,2.28296999999999,1,0.985609436435197,2.00388318097241,5654.91668999999,2821.97921699999,0.228448642620436,2.68655178281927,1.09,0.252783396794441
2050.2859,2469.2,1223.2,2.2711,75.2451,0.4563,2.2697115,0.998404464871963,0.951489822718318,2.01863963374755,5604.3716358,2776.3111068,0.304914339133306,2.69878629426133,1.08950538411031,0.266625168766255
2050.4385,2470,1223.2,2.2683,74.7995,0.4587,2.26337999999998,0.987940944881854,0.95875984251976,2.0192936559843,5590.54859999996,2768.56641599998,0.299858980918746,2.697977436947,1.08626169291337,0.269648936889674
2050.5908,2466,1218.7,2.2564,73.9942,0.4541,2.255092,0.980369665134598,0.993204202232434,2.02346762944121,5561.056872,2748.2806204,0.290722805043106,2.6965156488069,1.08391459619173,0.273733945597416
2050.7432,2463.6,1162.3,2.2545,71.0755,0.4181,2.254648,0.993115989515083,1,2.11959046717715,5554.5508128,2620.5773704,0.257609981836561,2.69121759709385,1.08786595674968,0.272285621013327
2050.8955,2395.3,984.7,2.2566,65.5476,0.4024,2.2569325,0.991145669291347,1,2.43251751802579,5406.03041725,2222.40143275,0.194895631131295,2.68118330098101,1.08725515748032,0.266166829860498
2051.0481,2351.8,992.6,2.2461,62.2156,0.3867,2.29339200000001,1,1,2.36933306467862,5393.59930560001,2276.42089920001,0.157093895110393,2.67513502321766,1.09,0.240826817669297
2051.2004,2336.3,992.6,2.2293,58.2216,0.3952,2.31602400000001,1,1,2.35371750957082,5410.92687120002,2298.88542240001,0.111781730144162,2.66788507682307,1.09,0.222995376527358
2051.3528,2335.4,1026.9,2.211,58.5856,0.4122,2.3286,1,1,2.27422339078781,5438.21243999999,2391.23934,0.11591133155821,2.66854581304931,1.09,0.215353783361304
2051.5051,2301.2,1019.4,2.1866,61.7709,0.4282,2.34720399999999,1,0.98692519685049,2.25740631744163,5401.38584479999,2392.73975759999,0.15204874744878,2.6743277995918,1.09,0.20647482148334
2051.6577,2329.4,1024,2.1764,64.3783,0.4329,2.34869199999999,1,0.959,2.2748046875,5471.04314479998,2405.06060799999,0.181629853841607,2.67906077661466,1.09,0.207901913807529
2051.8101,2333.4,1024,2.1711,67.4004,0.4297,2.341788,1,0.97215551181109,2.2787109375,5464.32811920001,2397.990912,0.215915756131153,2.68454652098098,1.09,0.214956739405829
2051.9624,2368.7,1037.1,2.1892,66.0868,0.4521,2.32694400000001,0.987503611293508,1,2.28396490213094,5511.83225280002,2413.27362240001,0.201012886852325,2.68216206189637,1.08612611950099,0.222562695776913
2052.1147,2444.5,1112.6,2.2086,66.378,0.4866,2.318,0.953964613368274,1,2.19710587812331,5666.351,2579.0068,0.204316567983563,2.68269065087737,1.07572903014416,0.226944219558258
2052.2671,2549.4,1239,2.2259,63.4767,0.482,2.316658,0.930065003282964,1,2.05762711864407,5906.0879052,2870.339262,0.171401148800657,2.6774241838081,1.06832015101772,0.22420314439365
2052.4197,2576.2,1143.2,2.2287,63.7948,0.4836,2.31321200000001,0.912604330708665,1,2.2534989503149,5959.29675440002,2644.46395840001,0.175010012014417,2.67800160192231,1.06290734251969,0.22586273203474
2052.572,2631,1180.6,2.2419,61.1771,0.4635,2.30711999999999,0.91407747866054,1,2.22852786718618,6070.03271999998,2723.78587199999,0.145312051515643,2.6732499282425,1.06336401838477,0.227426009508255
2052.7244,2660.2,1180.6,2.2646,62.7355,0.4628,2.302488,0.930188073394477,1,2.25326105370151,6125.07857760001,2718.3173328,0.162992191196007,2.67607875059136,1.06835830275229,0.23237295457273
2052.8767,2668.4,1149.8,2.3042,61.7134,0.4377,2.303233,0.968535433070857,1,2.32075143503218,6145.94693720001,2648.2573034,0.151396406566066,2.67422342505057,1.08024598425197,0.232745091338743
2053.0293,2687.1,1135.8,2.2953,62.954,0.4311,2.30317200000001,0.941697307944748,0.963472094550024,2.36582144743793,6188.85348120002,2615.94275760001,0.165471086550319,2.67647537384805,1.07192616546287,0.232653116462372
2053.1816,2651.5,1202.7,2.2563,60.965,0.441,2.31252799999999,0.907881889763756,0.874472440944978,2.20462293173693,6131.66799199997,2781.27742559999,0.142905764537842,2.67286492232605,1.06144338582676,0.223614314544209
2053.334,2636.2,1202.7,2.2571,61.6815,0.4318,2.32777999999995,0.92295999999994,0.892559999999714,2.19190155483495,6136.49363599986,2799.62100599994,0.151034499189396,2.6741655198703,1.06611759999998,0.215407461177084
2053.4863,2591,1238.6,2.3059,61.8881,0.4163,2.345904,0.95603149606302,0.98842125984253,2.09187792669143,6078.237264,2905.6366944,0.153378388343633,2.67454054213498,1.07636976377954,0.205632931465031
2053.6389,2543.1,1234.2,2.3547,65.36,0.4103,2.354611,0.990485883125407,1,2.06052503646086,5988.0112341,2906.0608962,0.192767298094824,2.68084276769517,1.08705062376888,0.20468902983265
2053.7913,2538.3,1242.6,2.3541,68.6127,0.4155,2.3498915,1,1,2.04273297923708,5964.72959445001,2919.9751779,0.229669370950523,2.68674709935208,1.09,0.210963651970163
