API,bottom,file_number,fluid_bbl,fluid_bbl_per_ft,fluid_gal,fluid_gal_per_ft,ft_per_stage,lateral_length,max_treat_press,max_treat_rate,propp_lbs,propp_lbs_per_ft,stages,top,treatment_date
33053055710000,20560,27360,268676,29,11284392,1248,265,9036,8879,92,3768824,417,34,11524,11/14/14
33053058200000,20901,28151,41235,4,1731870,177,278,9758,8342,27.6,1926613,197,35,11143,11/14/14
33023012240000,18721,28520,118790,12,4989180,537,290,9281,8818,60,3542043,381,32,9440,11/14/14
33025023990000,21089,27285,106944,11,4491648,470,298,9542,8419,49.2,3612304,378,32,11547,11/14/14
33053057200000,21488,27796,35441,3,1488522,137,309,10837,8333,26.7,2244408,207,35,10651,11/14/14
33053059650000,20853,28475,71676,7,3010392,304,309,9888,8271,38.5,3477440,351,32,10965,11/13/14
33053057970000,20044,28074,54800,6,2301600,252,303,9116,8211,41.1,3277947,359,30,10928,11/13/14
33105034970000,18308,28054,59463,9,2497446,380,252,6568,8207,37,3811423,580,26,11740,11/13/14
33023012370000,19394,28749,65586,6,2754612,282,389,9748,8750,30.2,2887344,296,25,9646,11/13/14
33061031060000,18612,28333,233558,29,9809436,1250,261,7843,9390,80.8,4312381,549,30,10769,11/13/14
33061029750000,21022,27683,53911,5,2264262,213,303,10619,8038,31,3499476,329,35,10403,11/12/14
33061029960000,18698,27828,223197,28,9374274,1187,263,7896,8890,80.7,4408821,558,30,10802,11/12/14
33053058980000,20244,28290,77108,8,3238536,375,287,8614,8377,38,3301617,383,30,11630,11/12/14
33053056670000,20839,27604,55491,5,2330622,249,300,9330,8225,41.7,3604460,386,31,11509,11/12/14
33105032600000,20198,26758,48226,4,2025492,199,290,10177,8284,32,2570402,252,35,10021,11/12/14
33105033690000,20348,27303,293137,31,12311754,1337,262,9202,9500,79.5,6006626,652,35,11146,11/12/14
33105033680000,20114,27302,105507,11,4431294,497,254,8904,9407,56.3,3946604,443,35,11210,11/12/14
33053059100000,20646,28313,101393,11,4258506,463,204,9181,8550,37,3515936,382,45,11465,11/11/14
33053060970000,21023,28816,179565,19,7541730,807,233,9337,9292,62.6,8247181,883,40,11686,11/11/14
33025025380000,21239,28358,62303,6,2616726,262,332,9969,8604,40.9,5486570,550,30,11270,11/11/14
33105036750000,19665,29150,157958,16,6634236,689,320,9628,9602,67.8,3605864,374,30,10037,11/11/14
33053057980000,21516,28087,35368,3,1485456,143,296,10377,8223,26.9,1908174,183,35,11139,11/11/14
33053056790000,20691,27653,70344,7,2954448,301,272,9795,9052,38,3957723,404,36,10896,11/10/14
33053059440000,20930,28395,42349,4,1778658,172,294,10318,8572,26.9,2371845,229,35,10612,11/9/14
33105032610000,20693,26759,47354,4,1988868,185,305,10702,8337,31,2841435,265,35,9991,11/9/14
33053055920000,22009,27408,127202,13,5342484,567,336,9416,8989,37.7,5328713,565,28,12593,11/9/14
33061029730000,20979,27681,51133,4,2147586,203,302,10570,8334,30,3474298,328,35,10409,11/9/14
33061029180000,20659,27430,98949,10,4155861,420,2472,9889,8917,40.7,5561427,562,4,10770,11/8/14
33061027590000,21040,26644,50930,4,2139060,197,360,10828,8207,35.6,2742780,253,30,10212,11/8/14
33053054140000,21650,26828,90504,8,3801168,375,337,10134,40,9037,3867076,381,30,11516,11/8/14
33053056810000,20792,27655,74961,7,3148362,325,261,9678,9284,36.8,4000681,413,37,11114,11/8/14
33061030310000,21260,27974,39647,3,1665174,158,300,10509,8088,31.4,2101362,199,35,10751,11/7/14
33053059670000,20660,28477,76073,7,3195066,329,302,9688,9189,33.3,3917010,404,32,10972,11/7/14
33053057360000,21642,27825,129265,14,5429130,614,339,8835,9169,35.9,5199630,588,26,12807,11/7/14
33061029170000,20637,27429,120814,12,5074227,514,246,9864,8210,43.4,6106269,619,40,10773,11/7/14
33053055390000,19587,27208,69085,7,2901570,316,277,9168,9077,36.7,4004420,436,33,10419,11/7/14
33025024150000,20047,27396,108346,12,4550532,526,270,8650,8512,45.4,3262900,377,32,11397,11/7/14
33025024140000,20131,27395,111225,12,4671450,543,268,8602,8439,49,3428558,398,32,11529,11/7/14
33053041010000,20826,22820,123826,13,5200692,554,234,9373,8603,63.5,5931429,632,40,11453,11/6/14
33105032590000,20420,26757,48721,4,2046282,196,297,10423,8106,30,2760410,264,35,9997,11/6/14
33105034460000,21388,27802,27272,2,1145424,113,314,10076,9117,37,1015895,100,32,11312,11/6/14
33053054560000,19445,26927,52920,6,2222640,265,299,8381,9241,41.4,3499001,417,28,11064,11/6/14
33061029510000,19753,27609,39229,4,1647618,181,259,9088,8176,31.3,2463900,271,35,10665,11/6/14
33053057210000,21509,27797,37670,3,1582140,145,310,10881,8808,25.6,2267848,208,35,10628,11/6/14
33061030300000,20928,27973,117481,11,4934202,478,294,10302,8173,31.4,1954223,189,35,10626,11/5/14
33053059660000,17619,28476,48796,7,2049432,304,305,6720,6644,33.8,2449460,364,22,10899,11/5/14
33013017790000,19385,27823,71553,7,3005226,308,270,9746,8930,40,3961740,406,36,9639,11/5/14
33061030800000,20570,28157,51580,5,2166360,218,330,9907,7674,36.8,2425540,244,30,10663,11/5/14
33053058240000,21079,28161,36980,3,1553160,149,304,10362,8051,26,2393456,230,34,10717,11/5/14
33053055720000,21092,27361,255032,26,10711344,1115,282,9603,8735,87,3775655,393,34,11489,11/4/14
33061032140000,20135,28908,284922,30,11966724,1278,233,9357,9092,81.5,5865936,626,40,10778,11/4/14
33105035670000,20810,28624,300169,31,12607098,1334,236,9450,8796,81,5971109,631,40,11360,11/4/14
33105035680000,20995,28625,155877,16,6546834,685,238,9551,8601,51,8010651,838,40,11444,11/4/14
33061029520000,19575,27610,39119,4,1642998,181,258,9035,8295,33.4,2471450,273,35,10540,11/3/14
33061030290000,20572,27972,29580,2,1242360,125,283,9938,8307,30.5,1631128,164,35,10634,11/3/14
33053057190000,21420,27795,38179,3,1603518,148,308,10802,8612,26.6,2247923,208,35,10618,11/3/14
33105035400000,19440,28446,74001,8,3108042,338,262,9176,7903,35.7,3498026,381,35,10264,11/3/14
33053055740000,21147,27363,260996,26,10961832,1121,287,9777,8642,92,3896233,398,34,11370,11/3/14
33025024740000,20619,27744,76795,8,3225390,356,301,9054,9036,35,3493403,385,30,11565,11/2/14
33053056190000,20814,27502,38230,3,1605660,159,288,10085,7903,26,2453177,243,35,10729,11/2/14
33105034810000,16870,27966,65569,9,2753898,395,224,6956,6476,36,2421700,348,31,9914,11/2/14
33053048580000,20260,25168,51757,5,2173794,247,351,8785,9400,30.5,2623480,298,25,11475,11/2/14
33053060950000,20409,28814,143518,16,6027756,681,221,8844,8430,42,8293564,937,40,11565,11/1/14
33061029540000,20314,27612,39085,4,1641570,170,275,9649,8955,30.8,2472129,256,35,10665,11/1/14
33053057950000,20511,28072,39781,3,1670802,167,284,9951,8141,25.9,2399234,241,35,10560,11/1/14
33025015810000,20784,22204,50952,5,2139984,236,301,9031,8064,40.4,3495715,387,30,11753,11/1/14
33105032860000,19981,26844,89361,9,3753162,386,242,9711,40,8973,3384152,348,40,10270,10/31/14
33053056210000,20540,27504,38050,3,1598100,162,280,9808,8074,29,2448847,249,35,10732,10/31/14
33061030790000,20705,28156,71088,7,2985696,299,331,9955,8059,35.8,5758510,578,30,10750,10/31/14
33053053030000,19174,26534,59525,7,2500050,309,310,8078,8166,43.3,2934500,363,26,11096,10/31/14
33053059240000,20883,28342,207943,21,8733606,887,273,9840,9936,73,3775876,383,36,11043,10/31/14
33025025390000,21138,28359,59909,6,2516178,252,331,9958,8490,35.5,2542580,255,30,11180,10/31/14
33025025400000,21299,28360,84751,8,3559542,355,333,10015,8671,39.3,5306840,529,30,11284,10/31/14
33105033390000,19925,27089,46423,4,1949766,199,278,9758,7911,30.8,2986449,306,35,10167,10/30/14
33061029970000,18890,27829,94390,11,3964380,493,267,8035,7060,40.8,6158377,766,30,10855,10/30/14
33105034790000,16455,27964,81957,12,3442194,521,165,6602,8629,48,2788140,422,40,9853,10/30/14
33053056180000,20868,27501,36951,3,1551942,152,291,10186,8101,27,2481156,243,35,10682,10/29/14
33053057540000,15153,27928,41456,9,1741152,396,219,4395,7779,43,1706700,388,20,10758,10/29/14
33061029530000,19907,27611,39655,4,1665510,177,267,9366,8191,32.6,2465158,263,35,10541,10/29/14
33023012650000,18309,29143,93,0,3928,16,120,240,9323,25.3,164965,687,2,18069,10/29/14
33053053020000,21115,26533,71373,7,2997666,295,316,10130,8668,44.4,3551540,350,32,10985,10/28/14
33025024750000,21260,27745,79996,8,3359832,344,325,9760,8081,35,3658152,374,30,11500,10/28/14
33053059220000,21057,28336,267279,28,11225718,1206,265,9301,8668,73.3,3959705,425,35,11756,10/28/14
33053059230000,21204,28341,271831,28,11416902,1211,269,9425,8688,71.5,3997426,424,35,11779,10/27/14
33053056200000,20682,27503,38222,3,1605324,159,286,10044,8212,30.4,2462554,245,35,10638,10/27/14
33025022890000,21976,26436,53658,5,2253636,240,312,9377,8005,40.6,3525980,376,30,12599,10/27/14
33053057530000,14932,27927,38395,9,1612590,381,211,4228,7534,44,1600871,378,20,10704,10/27/14
33025025590000,20025,28516,246744,28,10363248,1189,217,8709,8307,44.6,4105379,471,40,11316,10/27/14
33053043980000,20755,23803,69403,7,2914926,308,242,9459,9289,35.5,3830700,404,39,11296,10/26/14
33053055030000,21423,27070,122193,12,5132146,523,251,9796,9623,41.5,5808935,592,39,11627,10/26/14
33053055010000,19453,27068,103691,12,4355042,535,262,8137,9014,41.7,5040311,619,31,11316,10/26/14
33053055020000,21300,27069,112192,11,4712091,482,238,9773,9004,44.4,5372915,549,41,11527,10/26/14
33053053010000,19952,26532,64892,7,2725464,303,309,8989,8391,45.8,3292960,366,29,10963,10/26/14
33061030910000,20626,28251,40787,4,1713054,169,288,10095,8826,31.3,1802637,178,35,10531,10/25/14
33105032850000,20306,26843,71895,7,3019590,302,332,9966,37,9366,3788119,380,30,10340,10/25/14
33061030810000,20408,28158,64183,6,2695686,277,323,9703,8200,35.8,7258140,748,30,10705,10/25/14
33105033720000,19858,27331,56438,5,2370396,237,285,9976,9035,31.9,3474856,348,35,9882,10/25/14
33053058170000,21215,28148,45139,4,1895838,186,289,10139,8506,32.2,1956120,192,35,11076,10/25/14
33053057460000,20480,27886,13751,1,577542,61,941,9414,7893,24.8,542180,57,10,11066,10/24/14
33053056220000,21195,27505,39831,3,1672902,158,300,10531,9742,32,2490410,236,35,10664,10/24/14
33053057520000,15292,27926,40844,9,1715448,379,225,4516,8590,42,1731089,383,20,10776,10/24/14
33053055500000,21163,27261,230421,22,9677682,964,295,10038,9210,63,3821974,380,34,11125,10/24/14
33053041020000,20937,22821,273747,29,11497374,1228,234,9360,9161,85,5763739,615,40,11577,10/24/14
33053058570000,21495,28203,0,0,0,0,220,9926,0,0,0,0,45,11569,10/24/14
33053051870000,22580,26158,91509,8,3843378,340,322,11289,9216,42.4,4456962,394,35,11291,10/23/14
33053051850000,22195,26156,94466,8,3967572,364,311,10893,9150,41.5,4316204,396,35,11302,10/23/14
33053051840000,22020,26155,83126,7,3491292,322,318,10815,8994,41.5,4283704,396,34,11205,10/23/14
33053048380000,20801,25117,1303300,136,54738600,5715,319,9578,9080,76,4381100,457,30,11223,10/23/14
33061031150000,20665,28443,234541,24,9850722,1015,269,9705,9246,74,4497516,463,36,10960,10/23/14
33053061930000,21192,29157,75619,7,3175998,322,307,9850,9969,45.4,3569680,362,32,11342,10/23/14
33105036340000,20954,28970,149176,15,6265392,637,307,9828,8953,84.2,3836275,390,32,11126,10/23/14
33025024720000,20927,27742,85879,9,3606918,386,310,9327,8428,37,3630550,389,30,11600,10/23/14
33053056980000,20579,27708,51743,5,2173206,237,304,9142,7712,40.4,3500700,382,30,11437,10/23/14
33105034800000,16824,27965,69413,10,2915346,430,225,6768,8208,37,2609300,385,30,10056,10/23/14
33105033870000,19280,27468,75397,8,3166674,346,261,9138,8138,35.6,3502160,383,35,10142,10/22/14
33061029990000,18716,27831,11207,1,470694,61,253,7602,9850,41.4,6142241,807,30,11114,10/22/14
33105033740000,19100,27333,53418,5,2243556,243,263,9219,8450,33.3,3495130,379,35,9881,10/22/14
33105033990000,20455,27614,80093,8,3363906,361,290,9311,9112,38,3946649,423,32,11144,10/22/14
33061031160000,20841,28444,231660,23,9729720,987,273,9849,9229,74,4544599,461,36,10992,10/22/14
33061032570000,14731,29144,33766,8,1418172,349,213,4062,8647,40.8,2618800,644,19,10669,10/21/14
33025006580000,20463,16759,42666,4,1791972,190,313,9392,6282,32.4,1585800,168,30,11071,10/21/14
33053058880000,20545,28272,55492,6,2330664,255,260,9116,8399,40.9,3494168,383,35,11429,10/21/14
33053058160000,21684,28147,38323,3,1609566,151,303,10610,8997,27.7,1925197,181,35,11074,10/21/14
33053056960000,20767,27706,52839,5,2219238,245,301,9044,8097,40.5,3500260,387,30,11723,10/21/14
33105032870000,20423,26845,71694,7,3011148,297,337,10113,40,9295,3919862,387,30,10310,10/20/14
33105031700000,20298,26200,286316,30,12025272,1297,264,9268,9620,80,5908295,637,35,11030,10/20/14
33105031690000,20193,26199,104631,11,4394502,483,259,9085,9514,65.9,4160173,457,35,11108,10/20/14
33025024730000,20481,27743,104491,11,4388622,487,200,9011,8964,37,3703384,410,45,11470,10/20/14
33105035770000,20994,28657,314725,32,13218450,1367,241,9663,9149,81,5922884,612,40,11331,10/20/14
33053058250000,20525,28165,86212,8,3620904,377,299,9599,9328,37.8,5449670,567,32,10926,10/20/14
33053057430000,14943,27874,47492,12,1994664,510,229,3907,9074,39.4,2233169,571,17,11036,10/19/14
33105034060000,9575,27639,74981,10711,3149202,449886,0,7,8880,35.3,4762042,680291,30,9568,10/19/14
33013016870000,19087,23697,108125,11,4541250,492,236,9224,9708,41,7844628,850,39,9863,10/19/14
33025024480000,15763,27546,35866,8,1506372,336,179,4476,8596,30.3,1709940,382,25,11287,10/19/14
33053058230000,15336,28155,43717,9,1836114,408,224,4499,47,8382,1731465,384,20,10837,10/19/14
33061029330000,18352,27538,172841,23,7259322,999,191,7264,9218,7859,4662648,641,38,11088,10/19/14
33061028900000,17342,27287,149774,22,6290508,944,208,6657,8877,61.7,4181866,628,32,10685,10/19/14
33105034510000,20695,27819,75902,7,3187884,328,303,9717,9149,41,4007268,412,32,10978,10/18/14
33053054370000,20503,26885,73633,8,3092586,343,272,9007,0,0,2449012,271,33,11496,10/18/14
33053056990000,20717,27709,60673,6,2548266,266,272,9547,7982,40.8,3958100,414,35,11170,10/18/14
33009023980000,7149,28926,3912,1,164304,45,120,3627,6527,4.4,264555,72,30,3522,10/18/14
33053058900000,20964,28274,53865,5,2262330,235,300,9607,8760,40.6,3724699,387,32,11357,10/18/14
33105035760000,21059,28656,116659,12,4899678,507,321,9646,9010,51,5953511,617,30,11413,10/18/14
33061031830000,16718,28746,83091,12,3489853,515,199,6766,8535,57.3,4551060,672,34,9952,10/18/14
33053048870000,20275,25248,136908,14,5750136,613,187,9375,8848,36.4,8960683,955,50,10900,10/17/14
33053061120000,21419,28864,36744,3,1543248,148,304,10364,8306,30.7,1945258,187,34,11055,10/17/14
33105035940000,18887,28752,56072,6,2355024,258,365,9127,7220,30.8,2820487,309,25,9760,10/17/14
33025024490000,15806,27547,34225,7,1437450,314,183,4575,7635,31.5,1715916,375,25,11231,10/17/14
33023011990000,19079,28086,162565,17,6827730,717,317,9520,8620,69.7,3599950,378,30,9559,10/17/14
33023010880000,19186,26088,46099,4,1936158,191,388,10112,8322,50.9,2522560,249,26,9074,10/17/14
33053058260000,20747,28166,114156,11,4794552,487,298,9835,9073,39.5,8648220,879,33,10912,10/17/14
33053059520000,20348,28423,49888,5,2095296,229,303,9115,8683,41.3,3612090,396,30,11233,10/17/14
33053059530000,20333,28424,47927,5,2012934,221,303,9102,8867,41.4,3533084,388,30,11231,10/17/14
33061030820000,20650,28159,71384,7,2998128,302,330,9912,8659,40.2,3657400,368,30,10738,10/17/14
33105034650000,21394,27930,120769,11,5072298,495,426,10243,9077,36.5,5664624,553,24,11151,10/17/14
33105036080000,21941,28884,125362,11,5265204,489,413,10755,9107,36.1,6658898,619,26,11186,10/17/14
33105034670000,20613,27932,105058,11,4412436,470,446,9369,13858,35.6,5067977,540,21,11244,10/17/14
33105034660000,20908,27931,108287,11,4548054,475,434,9565,8974,3682,5172551,540,22,11343,10/17/14
33053055510000,20583,27262,234187,24,9835854,1048,275,9378,8720,68,3683855,392,34,11205,10/17/14
33053056970000,20626,27707,59063,6,2480646,276,256,8974,8151,41.2,4085020,455,35,11652,10/16/14
33009024040000,7153,28989,5061,1,212562,59,123,3568,6527,4.4,255736,71,29,3585,10/16/14
33025025360000,21694,28356,60421,5,2537682,251,336,10088,8510,32.9,5501381,545,30,11606,10/16/14
33105033920000,19560,27500,75711,7,3179862,334,316,9505,8774,37,3723630,391,30,10055,10/16/14
33053058940000,20555,28283,34720,3,1458240,153,270,9478,8010,26,1906717,201,35,11077,10/15/14
33025025310000,15756,28295,34977,7,1469034,325,180,4520,7643,32,1700650,376,25,11236,10/15/14
33053058890000,20483,28273,97142,10,4079964,449,302,9084,8702,41.5,7010107,771,30,11399,10/14/14
33061031890000,19637,28837,79951,8,3357942,370,220,9054,8397,40.3,4735564,523,41,10583,10/14/14
33023011560000,13791,27425,43329,7,1819818,329,184,5525,9193,41.8,2007700,363,30,8266,10/14/14
33105034490000,20704,27817,79000,8,3318000,342,302,9694,9145,40,4083800,421,32,11010,10/14/14
33061029380000,21988,27573,54566,4,2291772,198,329,11535,8649,29.9,3417744,296,35,10453,10/13/14
33053056910000,20711,27699,53734,5,2256828,241,312,9363,8142,40.5,3644840,389,30,11348,10/13/14
33053058270000,20948,28167,125488,12,5270496,530,254,9944,9388,37.6,9898160,995,39,11004,10/13/14
33053059930000,21412,28538,40225,3,1689450,163,295,10344,8224,25.5,1970416,190,35,11068,10/13/14
33061031790000,20399,28733,91825,9,3856650,397,242,9692,8829,41.2,4551784,469,40,10707,10/13/14
33025025370000,21226,28357,51799,5,2175558,211,342,10265,8303,34.1,2122679,206,30,10961,10/13/14
33053058560000,21435,28202,272827,27,11458734,1148,249,9973,9343,79.5,5454488,546,40,11462,10/13/14
33053058930000,20650,28282,36504,3,1533168,160,273,9577,8431,26,1907990,199,35,11073,10/12/14
33053043710000,16782,23736,27595,4,1158990,206,330,5621,8628,40.9,2008471,357,17,11161,10/12/14
33053055570000,20581,27282,71362,7,2997204,323,272,9265,8990,38.9,3944160,425,34,11316,10/12/14
33053058220000,15345,28154,43317,9,1819314,393,231,4623,42,7975,1768161,382,20,10722,10/12/14
33105034520000,19794,27860,91611,10,3847662,453,404,8488,9443,35.8,4425784,521,21,11306,10/11/14
33105036580000,15386,29052,94330,21,3961860,921,172,4301,8388,40,4924414,1144,25,11085,10/11/14
33061032310000,18374,28971,63085,8,2649570,348,216,7594,8929,41.2,2612977,344,35,10780,10/11/14
33023011900000,17868,28042,87660,9,3681720,381,371,9658,8752,51.8,6045300,625,26,8210,10/11/14
33053056590000,20605,27584,52210,5,2192820,241,303,9097,8294,41.3,3435327,377,30,11508,10/11/14
33061029980000,18932,27830,92737,11,3894954,485,267,8024,8280,41.1,6026747,751,30,10908,10/11/14
33053056930000,20127,27701,54439,6,2286438,261,291,8745,8222,40.8,3499740,400,30,11382,10/11/14
33053056400000,20195,27540,69631,7,2924502,329,277,8887,8872,39.9,4036240,454,32,11308,10/11/14
33053059920000,20540,28537,19461,2,817362,86,791,9492,9271,25.4,685371,72,12,11048,10/11/14
33105034390000,16021,27752,57200,12,2402400,536,203,4477,9843,35.4,2532343,565,22,11544,10/10/14
33105036470000,18063,29022,55672,8,2338224,369,253,6331,8122,36.3,3584682,566,25,11732,10/10/14
33061029360000,20988,27571,32055,3,1346310,127,301,10536,8488,30.5,1677855,159,35,10452,10/10/14
33105034540000,19926,27862,87300,10,3666600,424,392,8632,9317,37,3910679,453,22,11294,10/10/14
33105034550000,20169,27863,90232,10,3789744,434,435,8715,8880,36,3991618,458,20,11454,10/10/14
33105034530000,21500,27861,105091,10,4413822,429,428,10287,8849,36,4687889,455,24,11213,10/10/14
33023011890000,18382,28041,50701,5,2129442,211,592,10078,8615,51.5,3028700,300,17,8304,10/9/14
33105032230000,20686,26499,44168,4,1855056,173,306,10718,8597,30.3,2912919,271,35,9968,10/9/14
33053056920000,20688,27700,62901,6,2641842,287,262,9192,8262,40.7,4076420,443,35,11496,10/9/14
33105033840000,20127,27422,79837,7,3353154,334,334,10039,8387,40,3903320,388,30,10088,10/9/14
33025025090000,21114,28110,67757,6,2845794,285,293,9972,8466,35.4,5348640,536,34,11142,10/8/14
33053058050000,20742,28100,116737,12,4902964,513,273,9555,9493,40.3,5123049,536,35,11187,10/8/14
33053058080000,20783,28103,119559,12,5021503,519,276,9674,9456,37,5574226,576,35,11109,10/8/14
33053058070000,20655,28102,129961,13,5458396,573,271,9519,8679,40.4,5661039,594,35,11136,10/8/14
33061026770000,20440,26273,227828,23,9568776,1005,190,9520,9320,62,10113164,1062,50,10920,10/8/14
33105031680000,20915,26198,226674,22,9520308,962,260,9893,9678,79.5,4373812,442,38,11022,10/8/14
33023011880000,18380,28040,40817,4,1714314,169,336,10107,8762,41.6,2021540,200,30,8273,10/8/14
33105033030000,21320,26937,50931,5,2139102,214,237,9989,8420,30,2989791,299,42,11331,10/8/14
33061028840000,20008,27255,31877,3,1338834,138,402,9648,7832,30,1951817,202,24,10360,10/7/14
33105032220000,20210,26498,44862,4,1884204,183,293,10256,8381,33.2,2971542,289,35,9954,10/7/14
33061029390000,22200,27574,50322,4,2113524,177,339,11889,8339,31,3461727,291,35,10311,10/7/14
33061026760000,20481,26272,376421,39,15809682,1669,189,9471,9345,81.3,7231108,763,50,11010,10/7/14
33053056890000,20734,27697,56222,6,2361324,254,298,9267,7909,41.3,3605920,389,31,11467,10/7/14
33105028870000,20516,24355,161676,16,6790392,702,241,9665,9130,51,7996142,827,40,10851,10/7/14
